date,state,district,demo_age_5_17,demo_age_17_plus
2025-10-12,Meghalaya,West Jaintia Hills,6,18
2025-10-12,Meghalaya,West Khasi Hills,12,51
2025-10-12,Mizoram,Aizawl,5,51
2025-10-12,Mizoram,Champhai,4,25
2025-10-12,Mizoram,Kolasib,1,21
2025-10-12,Mizoram,Lawngtlai,6,20
2025-10-12,Mizoram,Lunglei,2,27
2025-10-12,Mizoram,Mamit,3,8
2025-10-12,Mizoram,Mammit,0,4
2025-10-12,Mizoram,Saiha,1,8
2025-10-12,Mizoram,Saitual,0,3
2025-10-12,Mizoram,Serchhip,0,1
2025-10-12,Nagaland,Chumukedima,0,7
2025-10-12,Nagaland,Dimapur,5,99
2025-10-12,Nagaland,Kiphire,0,5
2025-10-12,Nagaland,Kohima,0,25
2025-10-12,Nagaland,Longleng,0,4
2025-10-12,Nagaland,Mokokchung,1,17
2025-10-12,Nagaland,Mon,2,7
2025-10-12,Nagaland,Niuland,0,2
2025-10-12,Nagaland,Peren,3,12
2025-10-12,Nagaland,Phek,0,14
2025-10-12,Nagaland,Shamator,0,3
2025-10-12,Nagaland,Tuensang,2,32
2025-10-12,Nagaland,Wokha,0,12
2025-10-12,Nagaland,Zunheboto,1,14
2025-10-12,Odisha,ANUGUL,0,1
2025-10-12,Odisha,Angul,25,142
2025-10-12,Odisha,Anugul,1,11
2025-10-12,Odisha,Balangir,41,222
2025-10-12,Odisha,Baleshwar,5,68
2025-10-12,Odisha,Baleswar,54,171
2025-10-12,Odisha,Bargarh,43,289
2025-10-12,Odisha,Baudh,2,8
2025-10-12,Odisha,Bhadrak,42,178
2025-10-12,Odisha,Boudh,14,63
2025-10-12,Odisha,Cuttack,44,222
2025-10-12,Odisha,Debagarh,5,30
2025-10-12,Odisha,Dhenkanal,35,148
2025-10-12,Odisha,Gajapati,19,105
2025-10-12,Odisha,Ganjam,110,412
2025-10-12,Odisha,JAJPUR,17,90
2025-10-12,Odisha,Jagatsinghapur,24,79
2025-10-12,Odisha,Jagatsinghpur,1,50
2025-10-12,Odisha,Jajapur,30,156
2025-10-12,Odisha,Jharsuguda,13,135
2025-10-12,Odisha,Kalahandi,32,214
2025-10-12,Odisha,Kandhamal,23,122
2025-10-12,Odisha,Kendrapara,35,209
2025-10-12,Odisha,Kendujhar,43,285
2025-10-12,Odisha,Khorda,42,183
2025-10-12,Odisha,Khordha,3,43
2025-10-12,Odisha,Koraput,39,203
2025-10-12,Odisha,Malkangiri,11,13
2025-10-12,Odisha,Mayurbhanj,81,380
2025-10-12,Odisha,NUAPADA,0,2
2025-10-12,Odisha,Nabarangapur,34,164
2025-10-12,Odisha,Nayagarh,19,99
2025-10-12,Odisha,Nuapada,18,109
2025-10-12,Odisha,Puri,49,196
2025-10-12,Odisha,Rayagada,29,142
2025-10-12,Odisha,Sambalpur,24,168
2025-10-12,Odisha,Sonapur,10,54
2025-10-12,Odisha,Subarnapur,3,14
2025-10-12,Odisha,Sundargarh,4,69
2025-10-12,Odisha,Sundergarh,34,233
2025-10-12,Orissa,Angul,0,1
2025-10-12,Orissa,Anugul,0,2
2025-10-12,Orissa,Balangir,2,37
2025-10-12,Orissa,Baleshwar,3,13
2025-10-12,Orissa,Bargarh,1,8
2025-10-12,Orissa,Bhadrak,3,20
2025-10-12,Orissa,Cuttack,0,21
2025-10-12,Orissa,Dhenkanal,1,5
2025-10-12,Orissa,Ganjam,0,43
2025-10-12,Orissa,Jagatsinghapur,0,1
2025-10-12,Orissa,Jajapur,0,3
2025-10-12,Orissa,Jharsuguda,0,3
2025-10-12,Orissa,Kandhamal,0,4
2025-10-12,Orissa,Kendrapara,0,3
2025-10-12,Orissa,Khordha,1,35
2025-10-12,Orissa,Koraput,0,7
2025-10-12,Orissa,Mayurbhanj,0,1
2025-10-12,Orissa,Nabarangapur,0,1
2025-10-12,Orissa,Nayagarh,0,4
2025-10-12,Orissa,Puri,5,22
2025-10-12,Orissa,Rayagada,2,9
2025-10-12,Orissa,Sambalpur,0,1
2025-10-12,Orissa,Sundargarh,0,9
2025-10-12,Orissa,Sundergarh,0,1
2025-10-12,Pondicherry,Karaikal,0,4
2025-10-12,Pondicherry,Pondicherry,4,69
2025-10-12,Pondicherry,Yanam,0,2
2025-10-12,Puducherry,Karaikal,2,18
2025-10-12,Puducherry,Puducherry,18,117
2025-10-12,Puducherry,Yanam,0,3
2025-10-12,Punjab,Amritsar,28,483
2025-10-12,Punjab,Barnala,2,90
2025-10-12,Punjab,Bathinda,11,211
2025-10-12,Punjab,Faridkot,7,108
2025-10-12,Punjab,Fatehgarh Sahib,2,44
2025-10-12,Punjab,Fazilka,6,121
2025-10-12,Punjab,Ferozepur,3,102
2025-10-12,Punjab,Firozpur,1,40
2025-10-12,Punjab,Gurdaspur,13,259
2025-10-12,Punjab,Hoshiarpur,12,161
2025-10-12,Punjab,Jalandhar,13,212
2025-10-12,Punjab,Kapurthala,3,54
2025-10-12,Punjab,Ludhiana,33,543
2025-10-12,Punjab,Malerkotla,0,21
2025-10-12,Punjab,Mansa,2,61
2025-10-12,Punjab,Moga,0,88
2025-10-12,Punjab,Muktsar,3,30
2025-10-12,Punjab,Nawanshahr,0,19
2025-10-12,Punjab,Pathankot,8,45
2025-10-12,Punjab,Patiala,1,134
2025-10-12,Punjab,Rupnagar,2,57
2025-10-12,Punjab,S.A.S Nagar(Mohali),0,17
2025-10-12,Punjab,SAS Nagar (Mohali),18,200
2025-10-12,Punjab,Sangrur,4,102
2025-10-12,Punjab,Shaheed Bhagat Singh Nagar,2,23
2025-10-12,Punjab,Sri Muktsar Sahib,3,99
2025-10-12,Punjab,Tarn Taran,3,136
2025-10-12,Rajasthan,Ajmer,45,468
2025-10-12,Rajasthan,Alwar,65,410
2025-10-12,Rajasthan,Balotra,0,9
2025-10-12,Rajasthan,Banswara,30,331
2025-10-12,Rajasthan,Baran,34,190
2025-10-12,Rajasthan,Barmer,36,252
2025-10-12,Rajasthan,Beawar,1,10
2025-10-12,Rajasthan,Bharatpur,44,351
2025-10-12,Rajasthan,Bhilwara,59,394
2025-10-12,Rajasthan,Bikaner,66,481
2025-10-12,Rajasthan,Bundi,19,121
2025-10-12,Rajasthan,Chittaurgarh,1,10
2025-10-12,Rajasthan,Chittorgarh,28,232
2025-10-12,Rajasthan,Churu,54,247
2025-10-12,Rajasthan,Dausa,23,152
2025-10-12,Rajasthan,Deeg,0,6
2025-10-12,Rajasthan,Deeg ,0,10
2025-10-12,Rajasthan,Dhaulpur,1,4
2025-10-12,Rajasthan,Dholpur,44,179
2025-10-12,Rajasthan,Didwana-Kuchaman,1,10
2025-10-12,Rajasthan,Dungarpur,26,284
2025-10-12,Rajasthan,Ganganagar,48,316
2025-10-12,Rajasthan,Hanumangarh,36,255
2025-10-12,Rajasthan,Jaipur,95,1101
2025-10-12,Rajasthan,Jaisalmer,11,92
2025-10-12,Rajasthan,Jalor,25,277
2025-10-12,Rajasthan,Jalore,3,13
2025-10-12,Rajasthan,Jhalawar,13,53
2025-10-12,Rajasthan,Jhunjhunu,0,26
2025-10-12,Rajasthan,Jhunjhunun,36,240
2025-10-12,Rajasthan,Jodhpur,44,507
2025-10-12,Rajasthan,Karauli,32,222
2025-10-12,Rajasthan,Khairthal-Tijara,2,13
2025-10-12,Rajasthan,Kota,20,284
2025-10-12,Rajasthan,Kotputli-Behror,1,15
2025-10-12,Rajasthan,Nagaur,40,302
2025-10-12,Rajasthan,Pali,26,274
2025-10-12,Rajasthan,Phalodi,0,1
2025-10-12,Rajasthan,Pratapgarh,2,64
2025-10-12,Rajasthan,Rajsamand,15,163
2025-10-12,Rajasthan,Salumbar,1,2
2025-10-12,Rajasthan,Sawai Madhopur,26,258
2025-10-12,Rajasthan,Sikar,26,248
2025-10-12,Rajasthan,Sirohi,10,159
2025-10-12,Rajasthan,Tonk,18,156
2025-10-12,Rajasthan,Udaipur,49,447
2025-10-12,Sikkim,East,4,34
2025-10-12,Sikkim,East Sikkim,3,19
2025-10-12,Sikkim,North,0,11
2025-10-12,Sikkim,North Sikkim,0,1
2025-10-12,Sikkim,South,0,17
2025-10-12,Sikkim,South Sikkim,0,13
2025-10-12,Sikkim,West,3,29
2025-10-12,Sikkim,West Sikkim,0,6
2025-10-12,Tamil Nadu,Ariyalur,45,82
2025-10-12,Tamil Nadu,Chengalpattu,19,155
2025-10-12,Tamil Nadu,Chennai,95,788
2025-10-12,Tamil Nadu,Coimbatore,68,696
2025-10-12,Tamil Nadu,Cuddalore,75,322
2025-10-12,Tamil Nadu,Dharmapuri,38,199
2025-10-12,Tamil Nadu,Dindigul,45,281
2025-10-12,Tamil Nadu,Erode,33,212
2025-10-12,Tamil Nadu,Kallakurichi,8,80
2025-10-12,Tamil Nadu,Kancheepuram,94,568
2025-10-12,Tamil Nadu,Kanniyakumari,11,162
2025-10-12,Tamil Nadu,Kanyakumari,11,61
2025-10-12,Tamil Nadu,Karur,29,138
2025-10-12,Tamil Nadu,Krishnagiri,43,269
2025-10-12,Tamil Nadu,Madurai,61,529
2025-10-12,Tamil Nadu,Mayiladuthurai,3,23
2025-10-12,Tamil Nadu,Nagapattinam,24,226
2025-10-12,Tamil Nadu,Namakkal,55,241
2025-10-12,Tamil Nadu,Perambalur,22,70
2025-10-12,Tamil Nadu,Pudukkottai,37,250
2025-10-12,Tamil Nadu,Ramanathapuram,17,213
2025-10-12,Tamil Nadu,Ranipet,0,9
2025-10-12,Tamil Nadu,Salem,86,568
2025-10-12,Tamil Nadu,Sivaganga,20,155
2025-10-12,Tamil Nadu,Tenkasi,5,37
2025-10-12,Tamil Nadu,Thanjavur,82,430
2025-10-12,Tamil Nadu,The Nilgiris,9,60
2025-10-12,Tamil Nadu,Theni,13,151
2025-10-12,Tamil Nadu,Thiruvallur,0,10
2025-10-12,Tamil Nadu,Thiruvarur,51,252
2025-10-12,Tamil Nadu,Thoothukkudi,29,144
2025-10-12,Tamil Nadu,Tiruchirappalli,42,418
2025-10-12,Tamil Nadu,Tirunelveli,53,371
2025-10-12,Tamil Nadu,Tirupattur,6,46
2025-10-12,Tamil Nadu,Tiruppur,57,383
2025-10-12,Tamil Nadu,Tiruvallur,68,660
2025-10-12,Tamil Nadu,Tiruvannamalai,36,321
2025-10-12,Tamil Nadu,Vellore,40,432
2025-10-12,Tamil Nadu,Villupuram,48,221
2025-10-12,Tamil Nadu,Viluppuram,18,359
2025-10-12,Tamil Nadu,Virudhunagar,16,202
2025-10-12,Telangana,Adilabad,17,57
2025-10-12,Telangana,Bhadradri Kothagudem,28,141
2025-10-12,Telangana,Hanumakonda,0,26
2025-10-12,Telangana,Hyderabad,58,380
2025-10-12,Telangana,Jagitial,12,46
2025-10-12,Telangana,Jangaon,0,4
2025-10-12,Telangana,Jangoan,9,50
2025-10-12,Telangana,Jayashankar Bhupalpally,0,13
2025-10-12,Telangana,Jogulamba Gadwal,3,36
2025-10-12,Telangana,K.v. Rangareddy,76,390
2025-10-12,Telangana,Kamareddy,10,63
2025-10-12,Telangana,Karimnagar,27,196
2025-10-12,Telangana,Khammam,16,101
2025-10-12,Telangana,Komaram Bheem,10,47
2025-10-12,Telangana,Mahabubabad,2,24
2025-10-12,Telangana,Mahabubnagar,42,196
2025-10-12,Telangana,Mancherial,9,49
2025-10-12,Telangana,Medak,15,100
2025-10-12,Telangana,Medchal-malkajgiri,19,115
2025-10-12,Telangana,Medchal−malkajgiri,2,6
2025-10-12,Telangana,Mulugu,4,21
2025-10-12,Telangana,Nagarkurnool,7,37
2025-10-12,Telangana,Nalgonda,33,222
2025-10-12,Telangana,Narayanpet,2,26
2025-10-12,Telangana,Nirmal,14,75
2025-10-12,Telangana,Nizamabad,34,160
2025-10-12,Telangana,Peddapalli,3,41
2025-10-12,Telangana,Rajanna Sircilla,2,20
2025-10-12,Telangana,Sangareddy,11,87
2025-10-12,Telangana,Siddipet,6,43
2025-10-12,Telangana,Suryapet,16,131
2025-10-12,Telangana,Vikarabad,15,77
2025-10-12,Telangana,Wanaparthy,2,17
2025-10-12,Telangana,Warangal,17,69
2025-10-12,Telangana,Warangal (urban),0,1
2025-10-12,Telangana,Warangal Rural,2,36
2025-10-12,Telangana,Warangal Urban,2,18
2025-10-12,Telangana,Yadadri.,5,29
2025-10-12,Tripura,Dhalai,9,71
2025-10-12,Tripura,Dhalai  *,0,10
2025-10-12,Tripura,Gomati,7,55
2025-10-12,Tripura,Khowai,9,28
2025-10-12,Tripura,North Tripura,1,60
2025-10-12,Tripura,Sepahijala,13,113
2025-10-12,Tripura,South Tripura,6,111
2025-10-12,Tripura,Unakoti,4,17
2025-10-12,Tripura,West Tripura,16,229
2025-10-12,Uttar Pradesh,Agra,55,757
2025-10-12,Uttar Pradesh,Aligarh,23,317
2025-10-12,Uttar Pradesh,Allahabad,53,928
2025-10-12,Uttar Pradesh,Ambedkar Nagar,20,234
2025-10-12,Uttar Pradesh,Amethi,30,315
2025-10-12,Uttar Pradesh,Amroha,21,226
2025-10-12,Uttar Pradesh,Auraiya,6,151
2025-10-12,Uttar Pradesh,Ayodhya,8,37
2025-10-12,Uttar Pradesh,Azamgarh,31,473
2025-10-12,Uttar Pradesh,Baghpat,12,118
2025-10-12,Uttar Pradesh,Bagpat,0,1
2025-10-12,Uttar Pradesh,Bahraich,42,664
2025-10-12,Uttar Pradesh,Ballia,21,319
2025-10-12,Uttar Pradesh,Balrampur,9,256
2025-10-12,Uttar Pradesh,Banda,27,504
2025-10-12,Uttar Pradesh,Bara Banki,22,295
2025-10-12,Uttar Pradesh,Barabanki,2,20
2025-10-12,Uttar Pradesh,Bareilly,68,1036
2025-10-12,Uttar Pradesh,Basti,25,287
2025-10-12,Uttar Pradesh,Bhadohi,1,23
2025-10-12,Uttar Pradesh,Bijnor,29,583
2025-10-12,Uttar Pradesh,Budaun,33,557
2025-10-12,Uttar Pradesh,Bulandshahar,0,4
2025-10-12,Uttar Pradesh,Bulandshahr,31,314
2025-10-12,Uttar Pradesh,Chandauli,15,214
2025-10-12,Uttar Pradesh,Chitrakoot,10,168
2025-10-12,Uttar Pradesh,Deoria,60,692
2025-10-12,Uttar Pradesh,Etah,16,227
2025-10-12,Uttar Pradesh,Etawah,21,175
2025-10-12,Uttar Pradesh,Faizabad,14,168
2025-10-12,Uttar Pradesh,Farrukhabad,22,372
2025-10-12,Uttar Pradesh,Fatehpur,20,480
2025-10-12,Uttar Pradesh,Firozabad,16,227
2025-10-12,Uttar Pradesh,Gautam Buddha Nagar,9,135
2025-10-12,Uttar Pradesh,Ghaziabad,43,694
2025-10-12,Uttar Pradesh,Ghazipur,35,357
2025-10-12,Uttar Pradesh,Gonda,23,427
2025-10-12,Uttar Pradesh,Gorakhpur,68,627
2025-10-12,Uttar Pradesh,Hamirpur,5,172
2025-10-12,Uttar Pradesh,Hapur,2,27
2025-10-12,Uttar Pradesh,Hardoi,39,524
2025-10-12,Uttar Pradesh,Hathras,15,204
2025-10-12,Uttar Pradesh,Jalaun,11,176
2025-10-12,Uttar Pradesh,Jaunpur,78,787
2025-10-12,Uttar Pradesh,Jhansi,13,255
2025-10-12,Uttar Pradesh,Kannauj,13,148
2025-10-12,Uttar Pradesh,Kanpur Dehat,3,76
2025-10-12,Uttar Pradesh,Kanpur Nagar,47,617
2025-10-12,Uttar Pradesh,Kasganj,11,224
2025-10-12,Uttar Pradesh,Kaushambi,29,297
2025-10-12,Uttar Pradesh,Kheri,39,558
2025-10-12,Uttar Pradesh,Kushinagar,35,356
2025-10-12,Uttar Pradesh,Lalitpur,13,254
2025-10-12,Uttar Pradesh,Lucknow,50,1339
2025-10-12,Uttar Pradesh,Maharajganj,52,577
2025-10-12,Uttar Pradesh,Mahoba,8,188
2025-10-12,Uttar Pradesh,Mainpuri,36,347
2025-10-12,Uttar Pradesh,Mathura,60,624
2025-10-12,Uttar Pradesh,Mau,58,584
2025-10-12,Uttar Pradesh,Meerut,38,418
2025-10-12,Uttar Pradesh,Mirzapur,28,282
2025-10-12,Uttar Pradesh,Moradabad,55,884
2025-10-12,Uttar Pradesh,Muzaffarnagar,57,585
2025-10-12,Uttar Pradesh,Pilibhit,25,448
2025-10-12,Uttar Pradesh,Pratapgarh,33,620
2025-10-12,Uttar Pradesh,Prayagraj,17,216
2025-10-12,Uttar Pradesh,Rae Bareli,59,855
2025-10-12,Uttar Pradesh,Rampur,56,811
2025-10-12,Uttar Pradesh,Saharanpur,64,1003
2025-10-12,Uttar Pradesh,Sambhal,58,638
2025-10-12,Uttar Pradesh,Sant Kabir Nagar,46,473
2025-10-12,Uttar Pradesh,Sant Ravidas Nagar,35,432
2025-10-12,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,0,3
2025-10-12,Uttar Pradesh,Shahjahanpur,73,909
2025-10-12,Uttar Pradesh,Shamli,49,493
2025-10-12,Uttar Pradesh,Shrawasti,17,424
2025-10-12,Uttar Pradesh,Siddharthnagar,72,852
2025-10-12,Uttar Pradesh,Sitapur,81,1456
2025-10-12,Uttar Pradesh,Sonbhadra,23,346
2025-10-12,Uttar Pradesh,Sultanpur,55,542
2025-10-12,Uttar Pradesh,Unnao,76,1082
2025-10-12,Uttar Pradesh,Varanasi,88,1635
2025-10-12,Uttarakhand,Almora,26,163
2025-10-12,Uttarakhand,Bageshwar,10,67
2025-10-12,Uttarakhand,Chamoli,5,99
2025-10-12,Uttarakhand,Champawat,4,101
2025-10-12,Uttarakhand,Dehradun,34,423
2025-10-12,Uttarakhand,Garhwal,0,4
2025-10-12,Uttarakhand,Hardwar,0,22
2025-10-12,Uttarakhand,Haridwar,48,480
2025-10-12,Uttarakhand,Nainital,24,233
2025-10-12,Uttarakhand,Pauri Garhwal,21,147
2025-10-12,Uttarakhand,Pithoragarh,29,202
2025-10-12,Uttarakhand,Rudraprayag,10,99
2025-10-12,Uttarakhand,Tehri Garhwal,19,139
2025-10-12,Uttarakhand,Udham Singh Nagar,84,682
2025-10-12,Uttarakhand,Uttarkashi,12,92
2025-10-12,West Bengal,Alipurduar,10,73
2025-10-12,West Bengal,Bankura,68,1044
2025-10-12,West Bengal,Barddhaman,83,1623
2025-10-12,West Bengal,Bardhaman,7,282
2025-10-12,West Bengal,Birbhum,99,1455
2025-10-12,West Bengal,Cooch Behar,42,509
2025-10-12,West Bengal,Dakshin Dinajpur,34,648
2025-10-12,West Bengal,Darjeeling,24,637
2025-10-12,West Bengal,Darjiling,0,50
2025-10-12,West Bengal,East Midnapore,11,340
2025-10-12,West Bengal,Haora,3,279
2025-10-12,West Bengal,Hooghly,79,1750
2025-10-12,West Bengal,Howrah,62,842
2025-10-12,West Bengal,Hugli,0,11
2025-10-12,West Bengal,Jalpaiguri,101,1495
2025-10-12,West Bengal,Jhargram,6,49
2025-10-12,West Bengal,Kalimpong,0,25
2025-10-12,West Bengal,Koch Bihar,2,294
2025-10-12,West Bengal,Kolkata,41,1260
2025-10-12,West Bengal,Malda,140,1551
2025-10-12,West Bengal,Maldah,13,284
2025-10-12,West Bengal,Medinipur,0,1
2025-10-12,West Bengal,Murshidabad,193,2142
2025-10-12,West Bengal,Nadia,191,2416
2025-10-12,West Bengal,North 24 Parganas,181,3177
2025-10-12,West Bengal,North Dinajpur,4,19
2025-10-12,West Bengal,North Twenty Four Parganas,2,273
2025-10-12,West Bengal,Paschim Bardhaman,21,190
2025-10-12,West Bengal,Paschim Medinipur,172,2003
2025-10-12,West Bengal,Purba Bardhaman,14,161
2025-10-12,West Bengal,Purba Medinipur,100,871
2025-10-12,West Bengal,Purulia,4,108
2025-10-12,West Bengal,Puruliya,101,1361
2025-10-12,West Bengal,South  Twenty Four Parganas,0,2
2025-10-12,West Bengal,South 24 Parganas,213,2698
2025-10-12,West Bengal,South 24 parganas,0,2
2025-10-12,West Bengal,South Dinajpur,0,48
2025-10-12,West Bengal,South Twenty Four Parganas,19,468
2025-10-12,West Bengal,Uttar Dinajpur,102,1054
2025-10-12,West Bengal,West Midnapore,2,308
2025-10-12,West Bengal,hooghly,0,2
2025-10-12,West bengal,hooghly,0,6
2025-10-12,Westbengal,Hooghly,0,2
2025-10-12,andhra pradesh,chittoor,0,2
2025-10-12,odisha,Gajapati,0,2
2025-11-09,Andaman & Nicobar Islands,Andamans,0,12
2025-11-09,Andaman & Nicobar Islands,South Andaman,0,7
2025-11-09,Andaman and Nicobar Islands,North And Middle Andaman,2,19
2025-11-09,Andaman and Nicobar Islands,South Andaman,1,28
2025-11-09,Andhra Pradesh,Adilabad,20,260
2025-11-09,Andhra Pradesh,Alluri Sitharama Raju,16,99
2025-11-09,Andhra Pradesh,Anakapalli,3,69
2025-11-09,Andhra Pradesh,Anantapur,44,439
2025-11-09,Andhra Pradesh,Ananthapur,27,166
2025-11-09,Andhra Pradesh,Ananthapuramu,34,186
2025-11-09,Andhra Pradesh,Annamayya,14,111
2025-11-09,Andhra Pradesh,Bapatla,31,84
2025-11-09,Andhra Pradesh,Chittoor,112,879
2025-11-09,Andhra Pradesh,Cuddapah,52,495
2025-11-09,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,7,123
2025-11-09,Andhra Pradesh,East Godavari,113,877
2025-11-09,Andhra Pradesh,Eluru,10,134
2025-11-09,Andhra Pradesh,Guntur,99,1007
2025-11-09,Andhra Pradesh,Hyderabad,40,290
2025-11-09,Andhra Pradesh,K.V.Rangareddy,0,7
2025-11-09,Andhra Pradesh,K.v. Rangareddy,0,4
2025-11-09,Andhra Pradesh,Kakinada,15,114
2025-11-09,Andhra Pradesh,Karim Nagar,0,9
2025-11-09,Andhra Pradesh,Karimnagar,2,88
2025-11-09,Andhra Pradesh,Khammam,34,299
2025-11-09,Andhra Pradesh,Krishna,85,912
2025-11-09,Andhra Pradesh,Kurnool,107,761
2025-11-09,Andhra Pradesh,Mahabub Nagar,7,205
2025-11-09,Andhra Pradesh,Mahabubnagar,0,1
2025-11-09,Andhra Pradesh,Mahbubnagar,8,85
2025-11-09,Andhra Pradesh,Medak,13,117
2025-11-09,Andhra Pradesh,N. T. R,15,216
2025-11-09,Andhra Pradesh,Nalgonda,9,278
2025-11-09,Andhra Pradesh,Nandyal,13,70
2025-11-09,Andhra Pradesh,Nellore,45,504
2025-11-09,Andhra Pradesh,Nizamabad,4,40
2025-11-09,Andhra Pradesh,Palnadu,7,68
2025-11-09,Andhra Pradesh,Parvathipuram Manyam,4,49
2025-11-09,Andhra Pradesh,Prakasam,84,913
2025-11-09,Andhra Pradesh,Rangareddi,27,157
2025-11-09,Andhra Pradesh,Sri Potti Sriramulu Nellore,19,122
2025-11-09,Andhra Pradesh,Sri Sathya Sai,19,116
2025-11-09,Andhra Pradesh,Srikakulam,71,494
2025-11-09,Andhra Pradesh,Tirupati,21,149
2025-11-09,Andhra Pradesh,Visakhapatnam,85,639
2025-11-09,Andhra Pradesh,Vizianagaram,43,343
2025-11-09,Andhra Pradesh,Warangal,14,210
2025-11-09,Andhra Pradesh,West Godavari,61,718
2025-11-09,Andhra Pradesh,Y. S. R,19,91
2025-11-09,Arunachal Pradesh,Anjaw,1,12
2025-11-09,Arunachal Pradesh,Changlang,20,137
2025-11-09,Arunachal Pradesh,Dibang Valley,0,4
2025-11-09,Arunachal Pradesh,East Kameng,6,43
2025-11-09,Arunachal Pradesh,East Siang,6,56
2025-11-09,Arunachal Pradesh,Kamle,1,1
2025-11-09,Arunachal Pradesh,Lohit,4,16
2025-11-09,Arunachal Pradesh,Longding,3,14
2025-11-09,Arunachal Pradesh,Lower Dibang Valley,3,14
2025-11-09,Arunachal Pradesh,Lower Siang,1,3
2025-11-09,Arunachal Pradesh,Lower Subansiri,3,15
2025-11-09,Arunachal Pradesh,Namsai,8,23
2025-11-09,Arunachal Pradesh,Pakke Kessang,0,1
2025-11-09,Arunachal Pradesh,Papum Pare,8,12
2025-11-09,Arunachal Pradesh,Shi-yomi,0,4
2025-11-09,Arunachal Pradesh,Siang,4,11
2025-11-09,Arunachal Pradesh,Tawang,6,16
2025-11-09,Arunachal Pradesh,Tirap,0,8
2025-11-09,Arunachal Pradesh,Upper Siang,2,27
2025-11-09,Arunachal Pradesh,West Kameng,5,28
2025-11-09,Arunachal Pradesh,West Siang,8,34
2025-11-09,Assam,Bajali,1,11
2025-11-09,Assam,Baksa,9,62
2025-11-09,Assam,Barpeta,28,387
2025-11-09,Assam,Biswanath,13,75
2025-11-09,Assam,Bongaigaon,28,192
2025-11-09,Assam,Cachar,48,457
2025-11-09,Assam,Charaideo,3,62
2025-11-09,Assam,Chirang,12,77
2025-11-09,Assam,Darrang,29,183
2025-11-09,Assam,Dhemaji,10,77
2025-11-09,Assam,Dhubri,46,297
2025-11-09,Assam,Dibrugarh,22,181
2025-11-09,Assam,Dima Hasao,0,1
2025-11-09,Assam,Goalpara,29,296
2025-11-09,Assam,Golaghat,17,165
2025-11-09,Assam,Hailakandi,11,138
2025-11-09,Assam,Hojai,20,168
2025-11-09,Assam,Jorhat,10,124
2025-11-09,Assam,Kamrup,42,296
2025-11-09,Assam,Kamrup Metro,19,176
2025-11-09,Assam,Karbi Anglong,17,168
2025-11-09,Assam,Karimganj,18,142
2025-11-09,Assam,Kokrajhar,9,105
2025-11-09,Assam,Lakhimpur,31,255
2025-11-09,Assam,Majuli,0,11
2025-11-09,Assam,Marigaon,45,305
2025-11-09,Assam,Nagaon,94,825
2025-11-09,Assam,Nalbari,15,120
2025-11-09,Assam,North Cachar Hills,2,8
2025-11-09,Assam,Sibsagar,17,127
2025-11-09,Assam,Sonitpur,37,363
2025-11-09,Assam,South Salmara Mankachar,10,205
2025-11-09,Assam,Sribhumi,1,34
2025-11-09,Assam,Tamulpur District,0,8
2025-11-09,Assam,Tinsukia,14,210
2025-11-09,Assam,Udalguri,7,127
2025-11-09,Assam,West Karbi Anglong,0,6
2025-11-09,Bihar,Araria,74,1920
2025-11-09,Bihar,Arwal,17,301
2025-11-09,Bihar,Aurangabad,82,1013
2025-11-09,Bihar,Aurangabad(bh),0,5
2025-11-09,Bihar,Banka,66,928
2025-11-09,Bihar,Begusarai,112,1533
2025-11-09,Bihar,Bhabua,0,2
2025-11-09,Bihar,Bhagalpur,91,1223
2025-11-09,Bihar,Bhojpur,72,2124
2025-11-09,Bihar,Buxar,46,679
2025-11-09,Bihar,Darbhanga,93,1285
2025-11-09,Bihar,East Champaran,111,1995
2025-11-09,Bihar,Gaya,173,2561
2025-11-09,Bihar,Gopalganj,59,832
2025-11-09,Bihar,Jamui,42,648
2025-11-09,Bihar,Jehanabad,31,586
2025-11-09,Bihar,Kaimur (Bhabua),58,976
2025-11-09,Bihar,Katihar,76,1550
2025-11-09,Bihar,Khagaria,73,1329
2025-11-09,Bihar,Kishanganj,61,3562
2025-11-09,Bihar,Lakhisarai,45,638
2025-11-09,Bihar,Madhepura,38,788
2025-11-09,Bihar,Madhubani,91,1497
2025-11-09,Bihar,Monghyr,0,4
2025-11-09,Bihar,Munger,44,651
2025-11-09,Bihar,Muzaffarpur,110,2166
2025-11-09,Bihar,Nalanda,90,2180
2025-11-09,Bihar,Nawada,82,1272
2025-11-09,Bihar,Pashchim Champaran,4,19
2025-11-09,Bihar,Patna,210,3028
2025-11-09,Bihar,Purba Champaran,0,9
2025-11-09,Bihar,Purnea,1,45
2025-11-09,Bihar,Purnia,88,1856
2025-11-09,Bihar,Rohtas,94,1423
2025-11-09,Bihar,Saharsa,52,1065
2025-11-09,Bihar,Samastipur,80,1684
2025-11-09,Bihar,Samstipur,0,5
2025-11-09,Bihar,Saran,128,1692
2025-11-09,Bihar,Sheikhpura,24,455
2025-11-09,Bihar,Sheikpura,0,6
2025-11-09,Bihar,Sheohar,21,447
2025-11-09,Bihar,Sitamarhi,114,2352
2025-11-09,Bihar,Siwan,94,1139
2025-11-09,Bihar,Supaul,49,1498
